cod;classes;bandas;value;comp_onda
2;agua;Blue;0,0155725;0,48
2;agua;Blue;0,0234375;0,48
2;agua;Blue;0,02061875;0,48
2;agua;Blue;0,03095875;0,48
2;agua;Blue;0,020605;0,48
2;agua;Blue;0,02251625;0,48
2;agua;Blue;0,0247575;0,48
3;vegetacao;Blue;0,018295;0,48
3;vegetacao;Blue;0,0160675;0,48
3;vegetacao;Blue;0,01676875;0,48
3;vegetacao;Blue;0,02262625;0,48
3;vegetacao;Blue;0,018845;0,48
3;vegetacao;Blue;0,019285;0,48
3;vegetacao;Blue;0,01638375;0,48
3;vegetacao;Blue;0,016095;0,48
3;vegetacao;Blue;0,01855625;0,48
3;vegetacao;Blue;0,01657625;0,48
3;vegetacao;Blue;0,0174425;0,48
3;vegetacao;Blue;0,0196975;0,48
3;vegetacao;Blue;0,01857;0,48
3;vegetacao;Blue;0,01896875;0,48
3;vegetacao;Blue;0,01663125;0,48
3;vegetacao;Blue;0,0206325;0,48
3;vegetacao;Blue;0,018625;0,48
3;vegetacao;Blue;0,020825;0,48
3;vegetacao;Blue;0,015765;0,48
3;vegetacao;Blue;0,019945;0,48
3;vegetacao;Blue;0,0234375;0,48
3;vegetacao;Blue;0,0198075;0,48
3;vegetacao;Blue;0,0373525;0,48
3;vegetacao;Blue;0,0524775;0,48
3;vegetacao;Blue;0,019725;0,48
3;vegetacao;Blue;0,0337775;0,48
3;vegetacao;Blue;0,0199725;0,48
3;vegetacao;Blue;0,0254175;0,48
3;vegetacao;Blue;0,026325;0,48
3;vegetacao;Blue;0,03379125;0,48
3;vegetacao;Blue;0,02042625;0,48
3;vegetacao;Blue;0,02418;0,48
3;vegetacao;Blue;0,0216225;0,48
3;vegetacao;Blue;0,01956;0,48
3;vegetacao;Blue;0,031275;0,48
3;vegetacao;Blue;0,0247025;0,48
3;vegetacao;Blue;0,02155375;0,48
3;vegetacao;Blue;0,0178275;0,48
3;vegetacao;Blue;0,0191475;0,48
3;vegetacao;Blue;0,016095;0,48
3;vegetacao;Blue;0,0183775;0,48
3;vegetacao;Blue;0,016975;0,48
3;vegetacao;Blue;0,02121;0,48
3;vegetacao;Blue;0,022035;0,48
3;vegetacao;Blue;0,020605;0,48
3;vegetacao;Blue;0,02053625;0,48
3;vegetacao;Blue;0,0189275;0,48
3;vegetacao;Blue;0,02097625;0,48
3;vegetacao;Blue;0,02198;0,48
3;vegetacao;Blue;0,018955;0,48
3;vegetacao;Blue;0,01758;0,48
3;vegetacao;Blue;0,01681;0,48
3;vegetacao;Blue;0,0172225;0,48
3;vegetacao;Blue;0,0174975;0,48
3;vegetacao;Blue;0,0163425;0,48
3;vegetacao;Blue;0,0203575;0,48
3;vegetacao;Blue;0,01659;0,48
3;vegetacao;Blue;0,02253;0,48
3;vegetacao;Blue;0,0170575;0,48
3;vegetacao;Blue;0,02011;0,48
3;vegetacao;Blue;0,01615;0,48
3;vegetacao;Blue;0,01736;0,48
3;vegetacao;Blue;0,02122375;0,48
3;vegetacao;Blue;0,017965;0,48
3;vegetacao;Blue;0,01734625;0,48
3;vegetacao;Blue;0,0172225;0,48
3;vegetacao;Blue;0,0167825;0,48
3;vegetacao;Blue;0,0210175;0,48
3;vegetacao;Blue;0,0175525;0,48
3;vegetacao;Blue;0,022145;0,48
3;vegetacao;Blue;0,02306625;0,48
3;vegetacao;Blue;0,0197525;0,48
3;vegetacao;Blue;0,0292675;0,48
3;vegetacao;Blue;0,020385;0,48
3;vegetacao;Blue;0,02254375;0,48
3;vegetacao;Blue;0,0218425;0,48
3;vegetacao;Blue;0,04013;0,48
3;vegetacao;Blue;0,02671;0,48
3;vegetacao;Blue;0,023465;0,48
3;vegetacao;Blue;0,0189825;0,48
3;vegetacao;Blue;0,01852875;0,48
3;vegetacao;Blue;0,0234375;0,48
3;vegetacao;Blue;0,0206325;0,48
3;vegetacao;Blue;0,0234925;0,48
3;vegetacao;Blue;0,02207625;0,48
3;vegetacao;Blue;0,02375375;0,48
3;vegetacao;Blue;0,020825;0,48
3;vegetacao;Blue;0,02143;0,48
3;vegetacao;Blue;0,021705;0,48
3;vegetacao;Blue;0,0199175;0,48
3;vegetacao;Blue;0,0176075;0,48
3;vegetacao;Blue;0,0191475;0,48
3;vegetacao;Blue;0,01971125;0,48
3;vegetacao;Blue;0,0255;0,48
3;vegetacao;Blue;0,0204675;0,48
3;vegetacao;Blue;0,0193675;0,48
3;vegetacao;Blue;0,023135;0,48
3;vegetacao;Blue;0,0250325;0,48
3;vegetacao;Blue;0,02688875;0,48
3;vegetacao;Blue;0,0222275;0,48
3;vegetacao;Blue;0,02600875;0,48
3;vegetacao;Blue;0,0246475;0,48
3;vegetacao;Blue;0,02034375;0,48
3;vegetacao;Blue;0,01879;0,48
3;vegetacao;Blue;0,0200275;0,48
3;vegetacao;Blue;0,02275;0,48
3;vegetacao;Blue;0,01833625;0,48
3;vegetacao;Blue;0,0231075;0,48
3;vegetacao;Blue;0,0211275;0,48
3;vegetacao;Blue;0,02026125;0,48
3;vegetacao;Blue;0,0228875;0,48
3;vegetacao;Blue;0,0190925;0,48
3;vegetacao;Blue;0,0184875;0,48
3;vegetacao;Blue;0,01913375;0,48
3;vegetacao;Blue;0,01956;0,48
3;vegetacao;Blue;0,020275;0,48
3;vegetacao;Blue;0,0168925;0,48
3;vegetacao;Blue;0,01866625;0,48
3;vegetacao;Blue;0,0170575;0,48
3;vegetacao;Blue;0,0173875;0,48
3;vegetacao;Blue;0,0178275;0,48
3;vegetacao;Blue;0,01945;0,48
3;vegetacao;Blue;0,02306625;0,48
3;vegetacao;Blue;0,022475;0,48
3;vegetacao;Blue;0,0228325;0,48
3;vegetacao;Blue;0,01905125;0,48
3;vegetacao;Blue;0,0178825;0,48
3;vegetacao;Blue;0,01857;0,48
3;vegetacao;Blue;0,0242075;0,48
3;vegetacao;Blue;0,0159575;0,48
3;vegetacao;Blue;0,0174425;0,48
3;vegetacao;Blue;0,01649375;0,48
3;vegetacao;Blue;0,01692;0,48
3;vegetacao;Blue;0,0193675;0,48
3;vegetacao;Blue;0,016205;0,48
3;vegetacao;Blue;0,0172775;0,48
3;vegetacao;Blue;0,01715375;0,48
3;vegetacao;Blue;0,018295;0,48
3;vegetacao;Blue;0,01863875;0,48
3;vegetacao;Blue;0,0156825;0,48
3;vegetacao;Blue;0,01692;0,48
3;vegetacao;Blue;0,031715;0,48
3;vegetacao;Blue;0,0226125;0,48
3;vegetacao;Blue;0,020605;0,48
3;vegetacao;Blue;0,0215675;0,48
3;vegetacao;Blue;0,02121;0,48
3;vegetacao;Blue;0,031275;0,48
3;vegetacao;Blue;0,0274525;0,48
3;vegetacao;Blue;0,02039875;0,48
3;vegetacao;Blue;0,01734625;0,48
3;vegetacao;Blue;0,01747;0,48
3;vegetacao;Blue;0,01814375;0,48
3;vegetacao;Blue;0,01811625;0,48
3;vegetacao;Blue;0,015875;0,48
3;vegetacao;Blue;0,0174425;0,48
3;vegetacao;Blue;0,0185425;0,48
3;vegetacao;Blue;0,017415;0,48
3;vegetacao;Blue;0,0171125;0,48
3;vegetacao;Blue;0,019725;0,48
3;vegetacao;Blue;0,0185975;0,48
3;vegetacao;Blue;0,02583;0,48
3;vegetacao;Blue;0,01916125;0,48
3;vegetacao;Blue;0,017965;0,48
3;vegetacao;Blue;0,01714;0,48
3;vegetacao;Blue;0,01648;0,48
3;vegetacao;Blue;0,01781375;0,48
3;vegetacao;Blue;0,01715375;0,48
3;vegetacao;Blue;0,0221725;0,48
3;vegetacao;Blue;0,0232175;0,48
3;vegetacao;Blue;0,0172225;0,48
3;vegetacao;Blue;0,01786875;0,48
3;vegetacao;Blue;0,0166725;0,48
3;vegetacao;Blue;0,017415;0,48
3;vegetacao;Blue;0,01795125;0,48
3;vegetacao;Blue;0,01943625;0,48
3;vegetacao;Blue;0,0195875;0,48
3;vegetacao;Blue;0,0170025;0,48
3;vegetacao;Blue;0,01726375;0,48
3;vegetacao;Blue;0,015325;0,48
3;vegetacao;Blue;0,01736;0,48
3;vegetacao;Blue;0,019065;0,48
3;vegetacao;Blue;0,0173875;0,48
3;vegetacao;Blue;0,0227225;0,48
3;vegetacao;Blue;0,02209;0,48
3;vegetacao;Blue;0,019945;0,48
3;vegetacao;Blue;0,01737375;0,48
3;vegetacao;Blue;0,0167275;0,48
3;vegetacao;Blue;0,0177175;0,48
3;vegetacao;Blue;0,018735;0,48
3;vegetacao;Blue;0,01846;0,48
3;vegetacao;Blue;0,01967;0,48
3;vegetacao;Blue;0,01949125;0,48
3;vegetacao;Blue;0,0195875;0,48
3;vegetacao;Blue;0,020385;0,48
3;vegetacao;Blue;0,0176625;0,48
3;vegetacao;Blue;0,0189275;0,48
3;vegetacao;Blue;0,01901;0,48
3;vegetacao;Blue;0,0189825;0,48
3;vegetacao;Blue;0,0193125;0,48
3;vegetacao;Blue;0,01989;0,48
3;vegetacao;Blue;0,0168925;0,48
3;vegetacao;Blue;0,02081125;0,48
3;vegetacao;Blue;0,0189;0,48
3;vegetacao;Blue;0,0202475;0,48
3;vegetacao;Blue;0,01973875;0,48
3;vegetacao;Blue;0,01654875;0,48
3;vegetacao;Blue;0,02297;0,48
3;vegetacao;Blue;0,01934;0,48
3;vegetacao;Blue;0,0234375;0,48
3;vegetacao;Blue;0,0275625;0,48
3;vegetacao;Blue;0,02275;0,48
3;vegetacao;Blue;0,02055;0,48
3;vegetacao;Blue;0,02176;0,48
3;vegetacao;Blue;0,0200275;0,48
3;vegetacao;Blue;0,0210725;0,48
3;vegetacao;Blue;0,0257475;0,48
3;vegetacao;Blue;0,026765;0,48
3;vegetacao;Blue;0,0276175;0,48
3;vegetacao;Blue;0,0249775;0,48
3;vegetacao;Blue;0,0254725;0,48
3;vegetacao;Blue;0,02713625;0,48
3;vegetacao;Blue;0,0231625;0,48
3;vegetacao;Blue;0,02385;0,48
3;vegetacao;Blue;0,026545;0,48
3;vegetacao;Blue;0,0294875;0,48
3;vegetacao;Blue;0,02235125;0,48
3;vegetacao;Blue;0,02510125;0,48
3;vegetacao;Blue;0,02911625;0,48
3;vegetacao;Blue;0,02408375;0,48
3;vegetacao;Blue;0,0297075;0,48
3;vegetacao;Blue;0,033145;0,48
3;vegetacao;Blue;0,0297625;0,48
3;vegetacao;Blue;0,029735;0,48
3;vegetacao;Blue;0,0213475;0,48
3;vegetacao;Blue;0,02402875;0,48
3;vegetacao;Blue;0,025995;0,48
3;vegetacao;Blue;0,0253625;0,48
3;vegetacao;Blue;0,02642125;0,48
3;vegetacao;Blue;0,025445;0,48
3;vegetacao;Blue;0,025005;0,48
3;vegetacao;Blue;0,0266;0,48
3;vegetacao;Blue;0,0255275;0,48
3;vegetacao;Blue;0,02825;0,48
3;vegetacao;Blue;0,02972125;0,48
3;vegetacao;Blue;0,02836;0,48
3;vegetacao;Blue;0,02859375;0,48
3;vegetacao;Blue;0,02946;0,48
3;vegetacao;Blue;0,02672375;0,48
3;vegetacao;Blue;0,02529375;0,48
3;vegetacao;Blue;0,0249775;0,48
3;vegetacao;Blue;0,0237675;0,48
3;vegetacao;Blue;0,02603625;0,48
3;vegetacao;Blue;0,0305325;0,48
3;vegetacao;Blue;0,0267925;0,48
3;vegetacao;Blue;0,029295;0,48
3;vegetacao;Blue;0,0226125;0,48
3;vegetacao;Blue;0,0226675;0,48
3;vegetacao;Blue;0,02477125;0,48
3;vegetacao;Blue;0,0286625;0,48
3;vegetacao;Blue;0,031;0,48
3;vegetacao;Blue;0,0315225;0,48
3;vegetacao;Blue;0,029955;0,48
3;vegetacao;Blue;0,0249775;0,48
3;vegetacao;Blue;0,02517;0,48
3;vegetacao;Blue;0,025225;0,48
3;vegetacao;Blue;0,02616;0,48
3;vegetacao;Blue;0,024785;0,48
3;vegetacao;Blue;0,0229975;0,48
3;vegetacao;Blue;0,0253625;0,48
3;vegetacao;Blue;0,0270125;0,48
3;vegetacao;Blue;0,033255;0,48
3;vegetacao;Blue;0,026325;0,48
3;vegetacao;Blue;0,0347125;0,48
3;vegetacao;Blue;0,031165;0,48
3;vegetacao;Blue;0,0263525;0,48
3;vegetacao;Blue;0,02804375;0,48
3;vegetacao;Blue;0,0291025;0,48
3;vegetacao;Blue;0,0287175;0,48
3;vegetacao;Blue;0,02638;0,48
3;vegetacao;Blue;0,02501875;0,48
3;vegetacao;Blue;0,028085;0,48
3;vegetacao;Blue;0,027425;0,48
3;vegetacao;Blue;0,02848375;0,48
3;vegetacao;Blue;0,02411125;0,48
3;vegetacao;Blue;0,022475;0,48
3;vegetacao;Blue;0,02078375;0,48
3;vegetacao;Blue;0,023025;0,48
3;vegetacao;Blue;0,0252525;0,48
3;vegetacao;Blue;0,0245925;0,48
3;vegetacao;Blue;0,0257475;0,48
3;vegetacao;Blue;0,02232375;0,48
3;vegetacao;Blue;0,020055;0,48
3;vegetacao;Blue;0,02262625;0,48
3;vegetacao;Blue;0,0274525;0,48
3;vegetacao;Blue;0,03254;0,48
3;vegetacao;Blue;0,025115;0,48
3;vegetacao;Blue;0,03134375;0,48
3;vegetacao;Blue;0,0290475;0,48
3;vegetacao;Blue;0,02308;0,48
3;vegetacao;Blue;0,027425;0,48
3;vegetacao;Blue;0,02928125;0,48
3;vegetacao;Blue;0,03232;0,48
3;vegetacao;Blue;0,023135;0,48
3;vegetacao;Blue;0,02451;0,48
3;vegetacao;Blue;0,03276;0,48
3;vegetacao;Blue;0,0253625;0,48
3;vegetacao;Blue;0,02265375;0,48
3;vegetacao;Blue;0,0229975;0,48
3;vegetacao;Blue;0,0255825;0,48
3;vegetacao;Blue;0,0238775;0,48
3;vegetacao;Blue;0,0227225;0,48
3;vegetacao;Blue;0,02202125;0,48
3;vegetacao;Blue;0,028085;0,48
3;vegetacao;Blue;0,02416625;0,48
3;vegetacao;Blue;0,02730125;0,48
3;vegetacao;Blue;0,026325;0,48
3;vegetacao;Blue;0,0227225;0,48
3;vegetacao;Blue;0,0229975;0,48
3;vegetacao;Blue;0,02484;0,48
3;vegetacao;Blue;0,0270125;0,48
3;vegetacao;Blue;0,02583;0,48
3;vegetacao;Blue;0,0248675;0,48
3;vegetacao;Blue;0,0313025;0,48
3;vegetacao;Blue;0,0310275;0,48
3;vegetacao;Blue;0,02847;0,48
3;vegetacao;Blue;0,0267925;0,48
3;vegetacao;Blue;0,027425;0,48
3;vegetacao;Blue;0,02834625;0,48
3;vegetacao;Blue;0,0270125;0,48
3;vegetacao;Blue;0,02364375;0,48
3;vegetacao;Blue;0,0236025;0,48
3;vegetacao;Blue;0,01934;0,48
3;vegetacao;Blue;0,02363;0,48
3;vegetacao;Blue;0,02284625;0,48
3;vegetacao;Blue;0,0242075;0,48
3;vegetacao;Blue;0,02352;0,48
3;vegetacao;Blue;0,0244275;0,48
3;vegetacao;Blue;0,026325;0,48
3;vegetacao;Blue;0,0299275;0,48
3;vegetacao;Blue;0,022805;0,48
3;vegetacao;Blue;0,0266825;0,48
3;vegetacao;Blue;0,02603625;0,48
3;vegetacao;Blue;0,027865;0,48
3;vegetacao;Blue;0,0260775;0,48
3;vegetacao;Blue;0,02323125;0,48
3;vegetacao;Blue;0,02361625;0,48
3;vegetacao;Blue;0,01902375;0,48
3;vegetacao;Blue;0,02232375;0,48
3;vegetacao;Blue;0,02374;0,48
3;vegetacao;Blue;0,02281875;0,48
3;vegetacao;Blue;0,02136125;0,48
3;vegetacao;Blue;0,02462;0,48
3;vegetacao;Blue;0,02771375;0,48
3;vegetacao;Blue;0,0212375;0,48
3;vegetacao;Blue;0,02825;0,48
3;vegetacao;Blue;0,02782375;0,48
3;vegetacao;Blue;0,02297;0,48
3;vegetacao;Blue;0,0249775;0,48
3;vegetacao;Blue;0,02319;0,48
3;vegetacao;Blue;0,02781;0,48
3;vegetacao;Blue;0,02809875;0,48
3;vegetacao;Blue;0,0336675;0,48
3;vegetacao;Blue;0,026325;0,48
3;vegetacao;Blue;0,0225575;0,48
3;vegetacao;Blue;0,03381875;0,48
3;vegetacao;Blue;0,02143;0,48
3;vegetacao;Blue;0,0313025;0,48
3;vegetacao;Blue;0,02969375;0,48
3;vegetacao;Blue;0,02229625;0,48
3;vegetacao;Blue;0,0304225;0,48
3;vegetacao;Blue;0,027865;0,48
3;vegetacao;Blue;0,02407;0,48
3;vegetacao;Blue;0,0229425;0,48
3;vegetacao;Blue;0,0185425;0,48
3;vegetacao;Blue;0,026985;0,48
3;vegetacao;Blue;0,03156375;0,48
3;vegetacao;Blue;0,0222825;0,48
3;vegetacao;Blue;0,020605;0,48
3;vegetacao;Blue;0,03332375;0,48
3;vegetacao;Blue;0,02859375;0,48
3;vegetacao;Blue;0,02616;0,48
3;vegetacao;Blue;0,02224125;0,48
3;vegetacao;Blue;0,028525;0,48
3;vegetacao;Blue;0,02281875;0,48
3;vegetacao;Blue;0,027425;0,48
3;vegetacao;Blue;0,028965;0,48
3;vegetacao;Blue;0,02528;0,48
3;vegetacao;Blue;0,02737;0,48
3;vegetacao;Blue;0,027425;0,48
3;vegetacao;Blue;0,03271875;0,48
3;vegetacao;Blue;0,0322375;0,48
3;vegetacao;Blue;0,0302575;0,48
3;vegetacao;Blue;0,0311375;0,48
3;vegetacao;Blue;0,0314125;0,48
3;vegetacao;Blue;0,02983125;0,48
3;vegetacao;Blue;0,0286625;0,48
3;vegetacao;Blue;0,02548625;0,48
3;vegetacao;Blue;0,02950125;0,48
3;vegetacao;Blue;0,02826375;0,48
3;vegetacao;Blue;0,02647625;0,48
3;vegetacao;Blue;0,02935;0,48
3;vegetacao;Blue;0,02539;0,48
3;vegetacao;Blue;0,02869;0,48
3;vegetacao;Blue;0,02946;0,48
3;vegetacao;Blue;0,0274525;0,48
3;vegetacao;Blue;0,0281675;0,48
3;vegetacao;Blue;0,02746625;0,48
3;vegetacao;Blue;0,02704;0,48
3;vegetacao;Blue;0,02446875;0,48
3;vegetacao;Blue;0,0283875;0,48
3;vegetacao;Blue;0,027865;0,48
3;vegetacao;Blue;0,0250325;0,48
3;vegetacao;Blue;0,0281675;0,48
3;vegetacao;Blue;0,02658625;0,48
3;vegetacao;Blue;0,02834625;0,48
3;vegetacao;Blue;0,02892375;0,48
3;vegetacao;Blue;0,0264625;0,48
3;vegetacao;Blue;0,0291575;0,48
3;vegetacao;Blue;0,0280575;0,48
3;vegetacao;Blue;0,037545;0,48
3;vegetacao;Blue;0,03684375;0,48
3;vegetacao;Blue;0,038205;0,48
3;vegetacao;Blue;0,0399925;0,48
3;vegetacao;Blue;0,03585375;0,48
3;vegetacao;Blue;0,034795;0,48
3;vegetacao;Blue;0,035455;0,48
3;vegetacao;Blue;0,0349875;0,48
3;vegetacao;Blue;0,036335;0,48
3;vegetacao;Blue;0,044035;0,48
3;vegetacao;Blue;0,04233;0,48
3;vegetacao;Blue;0,0416975;0,48
3;vegetacao;Blue;0,0468675;0,48
3;vegetacao;Blue;0,0481875;0,48
3;vegetacao;Blue;0,041175;0,48
3;vegetacao;Blue;0,04696375;0,48
3;vegetacao;Blue;0,04827;0,48
3;vegetacao;Blue;0,04732125;0,48
3;vegetacao;Blue;0,04794;0,48
3;vegetacao;Blue;0,0526425;0,48
3;vegetacao;Blue;0,0500575;0,48
3;vegetacao;Blue;0,0641925;0,48
3;vegetacao;Blue;0,05111625;0,48
3;vegetacao;Blue;0,0490675;0,48
3;vegetacao;Blue;0,045245;0,48
3;vegetacao;Blue;0,04465375;0,48
3;vegetacao;Blue;0,0449425;0,48
3;vegetacao;Blue;0,04112;0,48
3;vegetacao;Blue;0,0387825;0,48
3;vegetacao;Blue;0,04794;0,48
3;vegetacao;Blue;0,03898875;0,48
3;vegetacao;Blue;0,03287;0,48
3;vegetacao;Blue;0,0338325;0,48
3;vegetacao;Blue;0,04025375;0,48
3;vegetacao;Blue;0,04528625;0,48
3;vegetacao;Blue;0,046015;0,48
3;vegetacao;Blue;0,0387825;0,48
3;vegetacao;Blue;0,0407075;0,48
3;vegetacao;Blue;0,05113;0,48
3;vegetacao;Blue;0,03632125;0,48
3;vegetacao;Blue;0,0459325;0,48
3;vegetacao;Blue;0,041945;0,48
3;vegetacao;Blue;0,0375725;0,48
3;vegetacao;Blue;0,046455;0,48
3;vegetacao;Blue;0,042055;0,48
3;vegetacao;Blue;0,04275625;0,48
3;vegetacao;Blue;0,0578675;0,48
3;vegetacao;Blue;0,0409;0,48
3;vegetacao;Blue;0,057895;0,48
3;vegetacao;Blue;0,05284875;0,48
3;vegetacao;Blue;0,0519825;0,48
3;vegetacao;Blue;0,043925;0,48
3;vegetacao;Blue;0,04343;0,48
3;vegetacao;Blue;0,0390025;0,48
3;vegetacao;Blue;0,0414225;0,48
3;vegetacao;Blue;0,04644125;0,48
3;vegetacao;Blue;0,04237125;0,48
3;vegetacao;Blue;0,04407625;0,48
3;vegetacao;Blue;0,04380125;0,48
3;vegetacao;Blue;0,038095;0,48
3;vegetacao;Blue;0,04556125;0,48
3;vegetacao;Blue;0,0445025;0,48
3;vegetacao;Blue;0,047115;0,48
3;vegetacao;Blue;0,04820125;0,48
3;vegetacao;Blue;0,0402125;0,48
3;vegetacao;Blue;0,0432925;0,48
3;vegetacao;Blue;0,043925;0,48
3;vegetacao;Blue;0,047995;0,48
3;vegetacao;Blue;0,04629;0,48
3;vegetacao;Blue;0,04157375;0,48
3;vegetacao;Blue;0,036555;0,48
3;vegetacao;Blue;0,0395525;0,48
3;vegetacao;Blue;0,03942875;0,48
3;vegetacao;Blue;0,05397625;0,48
3;vegetacao;Blue;0,04215125;0,48
3;vegetacao;Blue;0,0412575;0,48
3;vegetacao;Blue;0,03643125;0,48
3;vegetacao;Blue;0,0431;0,48
3;vegetacao;Blue;0,0345475;0,48
3;vegetacao;Blue;0,033035;0,48
3;vegetacao;Blue;0,03837;0,48
3;vegetacao;Blue;0,03791625;0,48
3;vegetacao;Blue;0,04707375;0,48
3;vegetacao;Blue;0,04024;0,48
3;vegetacao;Blue;0,04151875;0,48
3;vegetacao;Blue;0,0428525;0,48
3;vegetacao;Blue;0,039745;0,48
3;vegetacao;Blue;0,03926375;0,48
3;vegetacao;Blue;0,03566125;0,48
3;vegetacao;Blue;0,04028125;0,48
3;vegetacao;Blue;0,0452175;0,48
3;vegetacao;Blue;0,0379575;0,48
3;vegetacao;Blue;0,03373625;0,48
3;vegetacao;Blue;0,038425;0,48
3;vegetacao;Blue;0,036445;0,48
3;vegetacao;Blue;0,0338325;0,48
3;vegetacao;Blue;0,04101;0,48
3;vegetacao;Blue;0,0486275;0,48
3;vegetacao;Blue;0,03654125;0,48
3;vegetacao;Blue;0,0352625;0,48
3;vegetacao;Blue;0,03265;0,48
3;vegetacao;Blue;0,036115;0,48
3;vegetacao;Blue;0,04022625;0,48
3;vegetacao;Blue;0,0366375;0,48
3;vegetacao;Blue;0,05289;0,48
3;vegetacao;Blue;0,04783;0,48
3;vegetacao;Blue;0,049865;0,48
3;vegetacao;Blue;0,05524125;0,48
3;vegetacao;Blue;0,0461525;0,48
3;vegetacao;Blue;0,05521375;0,48
3;vegetacao;Blue;0,04217875;0,48
3;vegetacao;Blue;0,0463175;0,48
3;vegetacao;Blue;0,0326225;0,48
3;vegetacao;Blue;0,036115;0,48
3;vegetacao;Blue;0,0403225;0,48
3;vegetacao;Blue;0,03694;0,48
3;vegetacao;Blue;0,047995;0,48
3;vegetacao;Blue;0,0445575;0,48
3;vegetacao;Blue;0,0386725;0,48
3;vegetacao;Blue;0,03266375;0,48
3;vegetacao;Blue;0,0317425;0,48
3;vegetacao;Blue;0,03035375;0,48
3;vegetacao;Blue;0,02957;0,48
3;vegetacao;Blue;0,031385;0,48
3;vegetacao;Blue;0,03342;0,48
3;vegetacao;Blue;0,02966625;0,48
3;vegetacao;Blue;0,0368025;0,48
3;vegetacao;Blue;0,0343;0,48
3;vegetacao;Blue;0,03714625;0,48
3;vegetacao;Blue;0,0320175;0,48
3;vegetacao;Blue;0,03238875;0,48
3;vegetacao;Blue;0,0292125;0,48
3;vegetacao;Blue;0,029845;0,48
3;vegetacao;Blue;0,034465;0,48
3;vegetacao;Blue;0,0320725;0,48
3;vegetacao;Blue;0,03287;0,48
3;vegetacao;Blue;0,03557875;0,48
3;vegetacao;Blue;0,0358675;0,48
3;vegetacao;Blue;0,0505525;0,48
3;vegetacao;Blue;0,0464275;0,48
3;vegetacao;Blue;0,04299;0,48
3;vegetacao;Blue;0,0401025;0,48
3;vegetacao;Blue;0,03926375;0,48
3;vegetacao;Blue;0,037435;0,48
3;vegetacao;Blue;0,0316325;0,48
3;vegetacao;Blue;0,0556125;0,48
3;vegetacao;Blue;0,0523125;0,48
3;vegetacao;Blue;0,05102;0,48
3;vegetacao;Blue;0,0533025;0,48
3;vegetacao;Blue;0,0485175;0,48
3;vegetacao;Blue;0,0522575;0,48
3;vegetacao;Blue;0,0447775;0,48
3;vegetacao;Blue;0,05735875;0,48
3;vegetacao;Blue;0,04322375;0,48
3;vegetacao;Blue;0,03918125;0,48
3;vegetacao;Blue;0,0327875;0,48
3;vegetacao;Blue;0,0352075;0,48
3;vegetacao;Blue;0,0314125;0,48
3;vegetacao;Blue;0,0316325;0,48
3;vegetacao;Blue;0,0370225;0,48
3;vegetacao;Blue;0,03287;0,48
3;vegetacao;Blue;0,0430175;0,48
3;vegetacao;Blue;0,048765;0,48
3;vegetacao;Blue;0,057345;0,48
3;vegetacao;Blue;0,05377;0,48
3;vegetacao;Blue;0,0482975;0,48
3;vegetacao;Blue;0,039525;0,48
3;vegetacao;Blue;0,0368025;0,48
3;vegetacao;Blue;0,03672;0,48
3;vegetacao;Blue;0,0382325;0,48
3;vegetacao;Blue;0,035235;0,48
3;vegetacao;Blue;0,052945;0,48
3;vegetacao;Blue;0,04963125;0,48
3;vegetacao;Blue;0,048765;0,48
3;vegetacao;Blue;0,047775;0,48
3;vegetacao;Blue;0,0474725;0,48
3;vegetacao;Blue;0,050525;0,48
3;vegetacao;Blue;0,053495;0,48
3;vegetacao;Blue;0,045135;0,48
3;vegetacao;Blue;0,0502225;0,48
3;vegetacao;Blue;0,04937;0,48
3;vegetacao;Blue;0,053935;0,48
3;vegetacao;Blue;0,05454;0,48
3;vegetacao;Blue;0,03947;0,48
3;vegetacao;Blue;0,0408175;0,48
3;vegetacao;Blue;0,045245;0,48
3;vegetacao;Blue;0,04294875;0,48
3;vegetacao;Blue;0,0408725;0,48
3;vegetacao;Blue;0,0409;0,48
3;vegetacao;Blue;0,0492325;0,48
3;vegetacao;Blue;0,06470125;0,48
3;vegetacao;Blue;0,067025;0,48
3;vegetacao;Blue;0,0473075;0,48
3;vegetacao;Blue;0,04409;0,48
3;vegetacao;Blue;0,05037375;0,48
3;vegetacao;Blue;0,0454375;0,48
3;vegetacao;Blue;0,04596;0,48
3;vegetacao;Blue;0,044365;0,48
3;vegetacao;Blue;0,0705725;0,48
3;vegetacao;Blue;0,059325;0,48
3;vegetacao;Blue;0,0536325;0,48
3;vegetacao;Blue;0,0494525;0,48
3;vegetacao;Blue;0,0416975;0,48
3;vegetacao;Blue;0,042825;0,48
3;vegetacao;Blue;0,05256;0,48
3;vegetacao;Blue;0,05586;0,48
3;vegetacao;Blue;0,05773;0,48
3;vegetacao;Blue;0,04014375;0,48
3;vegetacao;Blue;0,04341625;0,48
3;vegetacao;Blue;0,04156;0,48
3;vegetacao;Blue;0,04113375;0,48
3;vegetacao;Blue;0,0436775;0,48
1;sedimentos;Green;0,2029025;0,56
1;sedimentos;Green;0,23307;0,56
1;sedimentos;Green;0,201335;0,56
1;sedimentos;Green;0,21265125;0,56
1;sedimentos;Green;0,24627;0,56
1;sedimentos;Green;0,2439325;0,56
1;sedimentos;Green;0,1821125;0,56
1;sedimentos;Green;0,2389825;0,56
1;sedimentos;Green;0,21201875;0,56
